run_id,run_number,date,url,workflow_sha,mode,gh_aw_version,gh_aw_commit,gh_aw_committed_at,time_to_complete_seconds,agent_job_seconds,copilot_step_seconds,detection_job_seconds,time_to_proxy_step_seconds,proxy_step_to_first_reasoning_seconds,time_to_first_reasoning_seconds
29224633530,219,2026-07-13T04:43:39Z,https://github.com/githubnext/gh-aw-test/actions/runs/29224633530,b857f1b369191bde857d8837ae28d1a2202d06a3,samples,v0.81.6,eed4304d8740f0593f2797276cb8299d228ffd9b,2026-06-27T05:28:19Z,78.0,31.0,,,41.0,0.0,41.0
29306039015,222,2026-07-14T04:28:04Z,https://github.com/githubnext/gh-aw-test/actions/runs/29306039015,7f3d51fc80112caba2acd850314f161c956e8a6d,samples,v0.81.6,eed4304d8740f0593f2797276cb8299d228ffd9b,2026-06-27T05:28:19Z,97.0,38.0,,,51.0,0.0,51.0
29389347201,225,2026-07-15T04:35:40Z,https://github.com/githubnext/gh-aw-test/actions/runs/29389347201,0e290588a796a7e5f15a70545490b35e391bb1b7,samples,v0.81.6,eed4304d8740f0593f2797276cb8299d228ffd9b,2026-06-27T05:28:19Z,148.0,41.0,,,98.0,0.0,98.0
29471585601,228,2026-07-16T04:31:43Z,https://github.com/githubnext/gh-aw-test/actions/runs/29471585601,7e0794c56728287912c87c1d5207bbb125b5592c,samples,v0.81.6,eed4304d8740f0593f2797276cb8299d228ffd9b,2026-06-27T05:28:19Z,127.0,36.0,,,92.0,0.0,92.0
29555331319,231,2026-07-17T04:38:05Z,https://github.com/githubnext/gh-aw-test/actions/runs/29555331319,06e2fb480379835759874ab2fe4ad5ef021fac79,samples,v0.81.6,eed4304d8740f0593f2797276cb8299d228ffd9b,2026-06-27T05:28:19Z,103.0,41.0,,,52.0,0.0,52.0
29630788645,234,2026-07-18T04:34:58Z,https://github.com/githubnext/gh-aw-test/actions/runs/29630788645,7769ccdcddbbf67bef0f530ef1f8e609dd785a27,samples,v0.81.6,eed4304d8740f0593f2797276cb8299d228ffd9b,2026-06-27T05:28:19Z,97.0,35.0,,,60.0,0.0,60.0
29673617204,237,2026-07-19T04:38:06Z,https://github.com/githubnext/gh-aw-test/actions/runs/29673617204,750d7ff8db291b739a54175573b0d41338ab9568,samples,v0.81.6,eed4304d8740f0593f2797276cb8299d228ffd9b,2026-06-27T05:28:19Z,101.0,43.0,,,59.0,0.0,59.0
29717709499,240,2026-07-20T04:47:56Z,https://github.com/githubnext/gh-aw-test/actions/runs/29717709499,2e3cbcf01c4a171401945aa94124fe93f0035a46,samples,v0.81.6,eed4304d8740f0593f2797276cb8299d228ffd9b,2026-06-27T05:28:19Z,102.0,39.0,,,54.0,0.0,54.0
32518500863,297,2026-08-21T19:26:44Z,https://github.com/githubnext/gh-aw-test/actions/runs/32518500863,24866b5b6d1e478d77a5a29c5726be33eed66f2b,inference,v0.81.6-27-g9b8946c72e,9b8946c72eac79ab9d1c7656df083b69921f4e37,2026-06-27T23:58:40Z,305.0,104.0,32.0,72.0,109.0,27.513,136.513
28311501615,175,2026-06-28T04:37:02Z,https://github.com/githubnext/gh-aw-test/actions/runs/28311501615,b05c50d9610ccc930779a767645d33b9f9032fdb,samples,2d16c282d0,2d16c282d0fa3e367972fb3383669a960621ad02,2026-06-28T02:30:33Z,202.0,39.0,,,94.0,0.0,94.0
